date,method,origin_date,pred,actual
2010-08-10,ets,2010-07-01,20.60866930498254,22.241
2010-08-11,ets,2010-07-01,20.60866930498254,22.868
2010-08-12,ets,2010-07-01,20.60866930498254,21.976
2010-09-02,ets,2010-07-01,20.60866930498254,19.939
2010-09-03,ets,2010-07-01,20.60866930498254,18.279
2010-09-04,ets,2010-07-01,20.60866930498254,18.997
2010-09-06,ets,2010-07-01,20.60866930498254,19.168
2010-09-07,ets,2010-07-01,20.60866930498254,20.232
2010-09-08,ets,2010-07-01,20.60866930498254,20.724
2010-09-09,ets,2010-07-01,20.60866930498254,21.55
2010-09-11,ets,2010-07-01,20.60866930498254,22.973
2010-09-12,ets,2010-07-01,20.60866930498254,21.62
2010-10-02,ets,2010-07-01,20.60866930498254,19.866
2010-10-03,ets,2010-07-01,20.60866930498254,18.267
2010-10-05,ets,2010-07-01,20.60866930498254,18.829
2010-10-06,ets,2010-07-01,20.60866930498254,19.333
2010-10-08,naive,2010-10-06,19.333,20.602
2010-10-11,naive,2010-10-06,19.333,22.913
2010-10-12,naive,2010-10-06,19.333,21.826
2010-11-01,naive,2010-10-06,19.333,20.25
2010-11-02,naive,2010-10-06,19.333,19.879
2010-11-03,naive,2010-10-06,19.333,18.342
2010-11-05,naive,2010-10-06,19.333,18.7
2010-11-06,naive,2010-10-06,19.333,19.357
2010-11-08,naive,2010-10-06,19.333,20.579
2010-11-10,naive,2010-10-06,19.333,22.306
2010-11-11,naive,2010-10-06,19.333,22.751
2010-12-01,naive,2010-10-06,19.333,20.241
2010-12-03,naive,2010-10-06,19.333,18.384
2010-12-04,naive,2010-10-06,19.333,19.031
2010-12-05,naive,2010-10-06,19.333,18.739
2010-12-07,naive,2010-10-06,19.333,20.281
2010-12-08,naive,2010-10-06,19.333,20.563
2010-12-10,naive,2010-10-06,19.333,22.29
2010-12-11,naive,2010-10-06,19.333,22.485
2011-01-02,naive,2010-10-06,19.333,20.552
2011-01-03,naive,2010-10-06,19.333,20.806
2011-01-04,naive,2010-10-06,19.333,19.327
2011-01-06,naive,2010-10-06,19.333,20.006
2011-01-07,naive,2010-10-06,19.333,20.221
2011-01-08,naive,2010-10-06,19.333,20.408
2011-01-11,naive,2010-10-06,19.333,19.663
2011-01-12,naive,2010-10-06,19.333,18.798
2011-02-02,naive,2010-10-06,19.333,20.633
2011-02-05,naive,2010-10-06,19.333,19.667
2011-02-06,naive,2010-10-06,19.333,19.945
2010-10-08,seasonal_naive,2010-10-06,18.344,20.602
2010-10-11,seasonal_naive,2010-10-06,17.68,22.913
2010-10-12,seasonal_naive,2010-10-06,16.199,21.826
2010-11-01,seasonal_naive,2010-10-06,16.77,20.25
2010-11-02,seasonal_naive,2010-10-06,17.694,19.879
2010-11-03,seasonal_naive,2010-10-06,18.747,18.342
2010-11-05,seasonal_naive,2010-10-06,18.809,18.7
2010-11-06,seasonal_naive,2010-10-06,20.181,19.357
2010-11-08,seasonal_naive,2010-10-06,20.988,20.579
2010-11-10,seasonal_naive,2010-10-06,22.569,22.306
2010-11-11,seasonal_naive,2010-10-06,20.71,22.751
2010-12-01,seasonal_naive,2010-10-06,19.211,20.241
2010-12-03,seasonal_naive,2010-10-06,17.177,18.384
2010-12-04,seasonal_naive,2010-10-06,15.476,19.031
2010-12-05,seasonal_naive,2010-10-06,16.913,18.739
2010-12-07,seasonal_naive,2010-10-06,17.268,20.281
2010-12-08,seasonal_naive,2010-10-06,16.14,20.563
2010-12-10,seasonal_naive,2010-10-06,12.087,22.29
2010-12-11,seasonal_naive,2010-10-06,20.933,22.485
2011-01-02,seasonal_naive,2010-10-06,17.317,20.552
2011-01-03,seasonal_naive,2010-10-06,18.503,20.806
2011-01-04,seasonal_naive,2010-10-06,17.542,19.327
2011-01-06,seasonal_naive,2010-10-06,15.793,20.006
2011-01-07,seasonal_naive,2010-10-06,17.499,20.221
2011-01-08,seasonal_naive,2010-10-06,11.958,20.408
2011-01-11,seasonal_naive,2010-10-06,20.985,19.663
2011-01-12,seasonal_naive,2010-10-06,18.345,18.798
2011-02-02,seasonal_naive,2010-10-06,17.319,20.633
2011-02-05,seasonal_naive,2010-10-06,17.479,19.667
2011-02-06,seasonal_naive,2010-10-06,15.509,19.945
2010-10-08,arima,2010-10-06,20.391835283399768,20.602
2010-10-11,arima,2010-10-06,20.902395722316935,22.913
2010-10-12,arima,2010-10-06,20.90808304060313,21.826
2010-11-01,arima,2010-10-06,20.63637326412147,20.25
2010-11-02,arima,2010-10-06,20.323206559659145,19.879
2010-11-03,arima,2010-10-06,20.11388163661438,18.342
2010-11-05,arima,2010-10-06,20.045647625397898,18.7
2010-11-06,arima,2010-10-06,20.08184019457316,19.357
2010-11-08,arima,2010-10-06,20.160322285694892,20.579
2010-11-10,arima,2010-10-06,20.23016287299171,22.306
2010-11-11,arima,2010-10-06,20.26709881703559,22.751
2010-12-01,arima,2010-10-06,20.2711935670547,20.241
2010-12-03,arima,2010-10-06,20.2557403053651,18.384
2010-12-04,arima,2010-10-06,20.23587427355505,19.031
2010-12-05,arima,2010-10-06,20.221624052988666,18.739
2010-12-07,arima,2010-10-06,20.216186922410674,20.281
2010-12-08,arima,2010-10-06,20.21774704085075,20.563
2010-12-10,arima,2010-10-06,20.222490050806957,22.29
2010-12-11,arima,2010-10-06,20.22705254838222,22.485
2011-01-02,arima,2010-10-06,20.22967472000009,20.552
2011-01-03,arima,2010-10-06,20.230181004574003,20.806
2011-01-04,arima,2010-10-06,20.229329963882268,19.327
2011-01-06,arima,2010-10-06,20.2280829095151,20.006
2011-01-07,arima,2010-10-06,20.227123530071502,20.221
2011-01-08,arima,2010-10-06,20.226708221791505,20.408
2011-01-11,arima,2010-10-06,20.226757040989703,19.663
2011-01-12,arima,2010-10-06,20.227039050024235,18.798
2011-02-02,arima,2010-10-06,20.227334269827487,20.633
2011-02-05,arima,2010-10-06,20.22751750226278,19.667
2011-02-06,arima,2010-10-06,20.227565739355647,19.945
2010-10-08,ets,2010-10-06,20.12860895854904,20.602
2010-10-11,ets,2010-10-06,20.12860895854904,22.913
2010-10-12,ets,2010-10-06,20.12860895854904,21.826
2010-11-01,ets,2010-10-06,20.12860895854904,20.25
2010-11-02,ets,2010-10-06,20.12860895854904,19.879
2010-11-03,ets,2010-10-06,20.12860895854904,18.342
2010-11-05,ets,2010-10-06,20.12860895854904,18.7
2010-11-06,ets,2010-10-06,20.12860895854904,19.357
2010-11-08,ets,2010-10-06,20.12860895854904,20.579
2010-11-10,ets,2010-10-06,20.12860895854904,22.306
2010-11-11,ets,2010-10-06,20.12860895854904,22.751
2010-12-01,ets,2010-10-06,20.12860895854904,20.241
2010-12-03,ets,2010-10-06,20.12860895854904,18.384
2010-12-04,ets,2010-10-06,20.12860895854904,19.031
2010-12-05,ets,2010-10-06,20.12860895854904,18.739
2010-12-07,ets,2010-10-06,20.12860895854904,20.281
2010-12-08,ets,2010-10-06,20.12860895854904,20.563
2010-12-10,ets,2010-10-06,20.12860895854904,22.29
2010-12-11,ets,2010-10-06,20.12860895854904,22.485
2011-01-02,ets,2010-10-06,20.12860895854904,20.552
2011-01-03,ets,2010-10-06,20.12860895854904,20.806
2011-01-04,ets,2010-10-06,20.12860895854904,19.327
2011-01-06,ets,2010-10-06,20.12860895854904,20.006
2011-01-07,ets,2010-10-06,20.12860895854904,20.221
2011-01-08,ets,2010-10-06,20.12860895854904,20.408
2011-01-11,ets,2010-10-06,20.12860895854904,19.663
2011-01-12,ets,2010-10-06,20.12860895854904,18.798
2011-02-02,ets,2010-10-06,20.12860895854904,20.633
2011-02-05,ets,2010-10-06,20.12860895854904,19.667
2011-02-06,ets,2010-10-06,20.12860895854904,19.945
2011-02-08,naive,2011-02-06,19.945,20.266
2011-02-09,naive,2011-02-06,19.945,19.419
2011-02-11,naive,2011-02-06,19.945,19.676
2011-02-12,naive,2011-02-06,19.945,19.052
2011-03-01,naive,2011-02-06,19.945,22.268
2011-03-02,naive,2011-02-06,19.945,20.772
2011-03-03,naive,2011-02-06,19.945,20.785
2011-03-05,naive,2011-02-06,19.945,19.488
2011-03-06,naive,2011-02-06,19.945,19.914
2011-03-08,naive,2011-02-06,19.945,20.14
2011-03-10,naive,2011-02-06,19.945,18.981
2011-03-11,naive,2011-02-06,19.945,19.721
2011-04-01,naive,2011-02-06,19.945,22.233
2011-04-02,naive,2011-02-06,19.945,20.545
2011-04-03,naive,2011-02-06,19.945,18.534
2011-04-04,naive,2011-02-06,19.945,19.495
2011-04-05,naive,2011-02-06,19.945,19.464
2011-04-07,naive,2011-02-06,19.945,20.312
2011-04-08,naive,2011-02-06,19.945,20.064
2011-04-10,naive,2011-02-06,19.945,18.786
2011-04-11,naive,2011-02-06,19.945,19.822
2011-05-01,naive,2011-02-06,19.945,22.03
2011-05-04,naive,2011-02-06,19.945,19.572
2011-05-05,naive,2011-02-06,19.945,19.389
2011-05-07,naive,2011-02-06,19.945,20.273
2011-05-08,naive,2011-02-06,19.945,19.902
2011-05-09,naive,2011-02-06,19.945,19.449
2011-05-10,naive,2011-02-06,19.945,18.715
2011-05-12,naive,2011-02-06,19.945,19.113
2011-06-01,naive,2011-02-06,19.945,21.957
2011-02-08,seasonal_naive,2011-02-06,15.75,20.266
2011-02-09,seasonal_naive,2011-02-06,13.26,19.419
2011-02-11,seasonal_naive,2011-02-06,11.98,19.676
2011-02-12,seasonal_naive,2011-02-06,21.135,19.052
2011-03-01,seasonal_naive,2011-02-06,19.56,22.268
2011-03-02,seasonal_naive,2011-02-06,18.056,20.772
2011-03-03,seasonal_naive,2011-02-06,16.966,20.785
2011-03-05,seasonal_naive,2011-02-06,17.245,19.488
2011-03-06,seasonal_naive,2011-02-06,15.734,19.914
2011-03-08,seasonal_naive,2011-02-06,16.917,20.14
2011-03-10,seasonal_naive,2011-02-06,17.469,18.981
2011-03-11,seasonal_naive,2011-02-06,13.527,19.721
2011-04-01,seasonal_naive,2011-02-06,12.324,22.233
2011-04-02,seasonal_naive,2011-02-06,19.549,20.545
2011-04-03,seasonal_naive,2011-02-06,18.063,18.534
2011-04-04,seasonal_naive,2011-02-06,18.517,19.495
2011-04-05,seasonal_naive,2011-02-06,17.295,19.464
2011-04-07,seasonal_naive,2011-02-06,17.127,20.312
2011-04-08,seasonal_naive,2011-02-06,17.296,20.064
2011-04-10,seasonal_naive,2011-02-06,13.372,18.786
2011-04-11,seasonal_naive,2011-02-06,12.159,19.822
2011-05-01,seasonal_naive,2011-02-06,19.242,22.03
2011-05-04,seasonal_naive,2011-02-06,18.483,19.572
2011-05-05,seasonal_naive,2011-02-06,17.169,19.389
2011-05-07,seasonal_naive,2011-02-06,17.147,20.273
2011-05-08,seasonal_naive,2011-02-06,15.065,19.902
2011-05-09,seasonal_naive,2011-02-06,13.108,19.449
2011-05-10,seasonal_naive,2011-02-06,21.066,18.715
2011-05-12,seasonal_naive,2011-02-06,19.026,19.113
2011-06-01,seasonal_naive,2011-02-06,17.689,21.957
2011-02-08,arima,2011-02-06,20.28731726766809,20.266
2011-02-09,arima,2011-02-06,20.37643958818036,19.419
2011-02-11,arima,2011-02-06,20.289721102295378,19.676
2011-02-12,arima,2011-02-06,20.14141846497666,19.052
2011-03-01,arima,2011-02-06,20.019584985941304,22.268
2011-03-02,arima,2011-02-06,19.961965901726803,20.772
2011-03-03,arima,2011-02-06,19.96320624023928,20.785
2011-03-05,arima,2011-02-06,19.99637934862385,19.488
2011-03-06,arima,2011-02-06,20.033638365683625,19.914
2011-03-08,arima,2011-02-06,20.05797228260996,20.14
2011-03-10,arima,2011-02-06,20.065271005971365,18.981
2011-03-11,arima,2011-02-06,20.060208445754842,19.721
2011-04-01,arima,2011-02-06,20.050395617060072,22.233
2011-04-02,arima,2011-02-06,20.041961973014423,20.545
2011-04-03,arima,2011-02-06,20.037723725551185,18.534
2011-04-04,arima,2011-02-06,20.037523986658805,19.495
2011-04-05,arima,2011-02-06,20.039631269821026,19.464
2011-04-07,arima,2011-02-06,20.04215160616179,20.312
2011-04-08,arima,2011-02-06,20.043872960116975,20.064
2011-04-10,arima,2011-02-06,20.044452820169223,18.786
2011-04-11,arima,2011-02-06,20.04416739476241,19.822
2011-05-01,arima,2011-02-06,20.04352136571497,22.03
2011-05-04,arima,2011-02-06,20.042939754420267,19.572
2011-05-05,arima,2011-02-06,20.042630554742985,19.389
2011-05-07,arima,2011-02-06,20.042597431473975,20.273
2011-05-08,arima,2011-02-06,20.042729948860536,19.902
2011-05-09,arima,2011-02-06,20.04289977352201,19.449
2011-05-10,arima,2011-02-06,20.043020983137854,18.715
2011-05-12,arima,2011-02-06,20.043066027665148,19.113
2011-06-01,arima,2011-02-06,20.043050748676976,21.957
2011-02-08,ets,2011-02-06,20.118966830105755,20.266
2011-02-09,ets,2011-02-06,20.118966830105755,19.419
2011-02-11,ets,2011-02-06,20.118966830105755,19.676
2011-02-12,ets,2011-02-06,20.118966830105755,19.052
2011-03-01,ets,2011-02-06,20.118966830105755,22.268
2011-03-02,ets,2011-02-06,20.118966830105755,20.772
2011-03-03,ets,2011-02-06,20.118966830105755,20.785
2011-03-05,ets,2011-02-06,20.118966830105755,19.488
2011-03-06,ets,2011-02-06,20.118966830105755,19.914
2011-03-08,ets,2011-02-06,20.118966830105755,20.14
2011-03-10,ets,2011-02-06,20.118966830105755,18.981
2011-03-11,ets,2011-02-06,20.118966830105755,19.721
2011-04-01,ets,2011-02-06,20.118966830105755,22.233
2011-04-02,ets,2011-02-06,20.118966830105755,20.545
2011-04-03,ets,2011-02-06,20.118966830105755,18.534
2011-04-04,ets,2011-02-06,20.118966830105755,19.495
2011-04-05,ets,2011-02-06,20.118966830105755,19.464
2011-04-07,ets,2011-02-06,20.118966830105755,20.312
2011-04-08,ets,2011-02-06,20.118966830105755,20.064
2011-04-10,ets,2011-02-06,20.118966830105755,18.786
2011-04-11,ets,2011-02-06,20.118966830105755,19.822
2011-05-01,ets,2011-02-06,20.118966830105755,22.03
2011-05-04,ets,2011-02-06,20.118966830105755,19.572
2011-05-05,ets,2011-02-06,20.118966830105755,19.389
2011-05-07,ets,2011-02-06,20.118966830105755,20.273
2011-05-08,ets,2011-02-06,20.118966830105755,19.902
2011-05-09,ets,2011-02-06,20.118966830105755,19.449
2011-05-10,ets,2011-02-06,20.118966830105755,18.715
2011-05-12,ets,2011-02-06,20.118966830105755,19.113
2011-06-01,ets,2011-02-06,20.118966830105755,21.957
2011-06-04,naive,2011-06-01,21.957,19.643
2011-06-05,naive,2011-06-01,21.957,19.501
2011-06-06,naive,2011-06-01,21.957,19.915
2011-06-07,naive,2011-06-01,21.957,20.349
2011-06-09,naive,2011-06-01,21.957,19.513
2011-07-01,naive,2011-06-01,21.957,21.71
2011-07-02,naive,2011-06-01,21.957,20.465
2011-07-03,naive,2011-06-01,21.957,18.411
2011-07-04,naive,2011-06-01,21.957,19.702
2011-07-06,naive,2011-06-01,21.957,20.023
2011-07-07,naive,2011-06-01,21.957,20.567
2011-07-09,naive,2011-06-01,21.957,19.666
2011-07-10,naive,2011-06-01,21.957,18.961
2011-07-12,naive,2011-06-01,21.957,19.112
2011-08-02,naive,2011-06-01,21.957,20.256
2011-08-03,naive,2011-06-01,21.957,18.5
2011-08-04,naive,2011-06-01,21.957,19.677
2011-08-06,naive,2011-06-01,21.957,20.092
2011-08-07,naive,2011-06-01,21.957,20.415
2011-08-08,naive,2011-06-01,21.957,19.755
2011-08-09,naive,2011-06-01,21.957,19.704
2011-08-11,naive,2011-06-01,21.957,19.792
2011-08-12,naive,2011-06-01,21.957,18.84
2011-09-02,naive,2011-06-01,21.957,20.047
2011-09-03,naive,2011-06-01,21.957,18.532
2011-09-05,naive,2011-06-01,21.957,19.61
2011-09-06,naive,2011-06-01,21.957,20.096
2011-09-08,naive,2011-06-01,21.957,19.569
2011-09-09,naive,2011-06-01,21.957,19.567
2011-09-11,naive,2011-06-01,21.957,19.605
2011-06-04,seasonal_naive,2011-06-01,17.221,19.643
2011-06-05,seasonal_naive,2011-06-01,18.463,19.501
2011-06-06,seasonal_naive,2011-06-01,15.821,19.915
2011-06-07,seasonal_naive,2011-06-01,17.169,20.349
2011-06-09,seasonal_naive,2011-06-01,14.932,19.513
2011-07-01,seasonal_naive,2011-06-01,13.246,21.71
2011-07-02,seasonal_naive,2011-06-01,20.891,20.465
2011-07-03,seasonal_naive,2011-06-01,18.892,18.411
2011-07-04,seasonal_naive,2011-06-01,17.178,19.702
2011-07-06,seasonal_naive,2011-06-01,18.216,20.023
2011-07-07,seasonal_naive,2011-06-01,15.701,20.567
2011-07-09,seasonal_naive,2011-06-01,17.188,19.666
2011-07-10,seasonal_naive,2011-06-01,17.505,18.961
2011-07-12,seasonal_naive,2011-06-01,14.52,19.112
2011-08-02,seasonal_naive,2011-06-01,12.241,20.256
2011-08-03,seasonal_naive,2011-06-01,20.858,18.5
2011-08-04,seasonal_naive,2011-06-01,17.309,19.677
2011-08-06,seasonal_naive,2011-06-01,17.987,20.092
2011-08-07,seasonal_naive,2011-06-01,16.785,20.415
2011-08-08,seasonal_naive,2011-06-01,16.021,19.755
2011-08-09,seasonal_naive,2011-06-01,17.485,19.704
2011-08-11,seasonal_naive,2011-06-01,20.643,19.792
2011-08-12,seasonal_naive,2011-06-01,17.54,18.84
2011-09-02,seasonal_naive,2011-06-01,17.3,20.047
2011-09-03,seasonal_naive,2011-06-01,16.744,18.532
2011-09-05,seasonal_naive,2011-06-01,15.996,19.61
2011-09-06,seasonal_naive,2011-06-01,17.389,20.096
2011-09-08,seasonal_naive,2011-06-01,13.839,19.569
2011-09-09,seasonal_naive,2011-06-01,13.567,19.567
2011-09-11,seasonal_naive,2011-06-01,12.561,19.605
2011-06-04,arima,2011-06-01,21.239178187458165,19.643
2011-06-05,arima,2011-06-01,20.358623244866298,19.501
2011-06-06,arima,2011-06-01,19.749229255519545,19.915
2011-06-07,arima,2011-06-01,19.537063107126535,20.349
2011-06-09,arima,2011-06-01,19.628554803394366,19.513
2011-07-01,arima,2011-06-01,19.848455680171657,21.71
2011-07-02,arima,2011-06-01,20.04856747978811,20.465
2011-07-03,arima,2011-06-01,20.156055503548856,18.411
2011-07-04,arima,2011-06-01,20.169017525987083,19.702
2011-07-06,arima,2011-06-01,20.125062699314366,20.023
2011-07-07,arima,2011-06-01,20.067999023736387,20.567
2011-07-09,arima,2011-06-01,20.027108131013062,19.666
2011-07-10,arima,2011-06-01,20.011767249430005,18.961
2011-07-12,arima,2011-06-01,20.016650566917914,19.112
2011-08-02,arima,2011-06-01,20.030580988648317,20.256
2011-08-03,arima,2011-06-01,20.043756113373306,18.5
2011-08-04,arima,2011-06-01,20.05113201826811,19.677
2011-08-06,arima,2011-06-01,20.052325469455315,20.092
2011-08-07,arima,2011-06-01,20.049654954090723,20.415
2011-08-08,arima,2011-06-01,20.04596633420775,19.755
2011-08-09,arima,2011-06-01,20.043229893241737,19.704
2011-08-11,arima,2011-06-01,20.042132223302772,19.792
2011-08-12,arima,2011-06-01,20.042378219576047,18.84
2011-09-02,arima,2011-06-01,20.04325736491039,20.047
2011-09-03,arima,2011-06-01,20.044122802589737,18.532
2011-09-05,arima,2011-06-01,20.04462691228682,19.61
2011-09-06,arima,2011-06-01,20.04472760374168,20.096
2011-09-08,arima,2011-06-01,20.044566834527842,19.569
2011-09-09,arima,2011-06-01,20.0443290232672,19.567
2011-09-11,arima,2011-06-01,20.044146373637247,19.605
2011-06-04,ets,2011-06-01,19.971235706598574,19.643
2011-06-05,ets,2011-06-01,19.971235706598574,19.501
2011-06-06,ets,2011-06-01,19.971235706598574,19.915
2011-06-07,ets,2011-06-01,19.971235706598574,20.349
2011-06-09,ets,2011-06-01,19.971235706598574,19.513
2011-07-01,ets,2011-06-01,19.971235706598574,21.71
2011-07-02,ets,2011-06-01,19.971235706598574,20.465
2011-07-03,ets,2011-06-01,19.971235706598574,18.411
2011-07-04,ets,2011-06-01,19.971235706598574,19.702
2011-07-06,ets,2011-06-01,19.971235706598574,20.023
2011-07-07,ets,2011-06-01,19.971235706598574,20.567
2011-07-09,ets,2011-06-01,19.971235706598574,19.666
2011-07-10,ets,2011-06-01,19.971235706598574,18.961
2011-07-12,ets,2011-06-01,19.971235706598574,19.112
2011-08-02,ets,2011-06-01,19.971235706598574,20.256
2011-08-03,ets,2011-06-01,19.971235706598574,18.5
2011-08-04,ets,2011-06-01,19.971235706598574,19.677
2011-08-06,ets,2011-06-01,19.971235706598574,20.092
2011-08-07,ets,2011-06-01,19.971235706598574,20.415
2011-08-08,ets,2011-06-01,19.971235706598574,19.755
2011-08-09,ets,2011-06-01,19.971235706598574,19.704
2011-08-11,ets,2011-06-01,19.971235706598574,19.792
2011-08-12,ets,2011-06-01,19.971235706598574,18.84
2011-09-02,ets,2011-06-01,19.971235706598574,20.047
2011-09-03,ets,2011-06-01,19.971235706598574,18.532
2011-09-05,ets,2011-06-01,19.971235706598574,19.61
2011-09-06,ets,2011-06-01,19.971235706598574,20.096
2011-09-08,ets,2011-06-01,19.971235706598574,19.569
2011-09-09,ets,2011-06-01,19.971235706598574,19.567
2011-09-11,ets,2011-06-01,19.971235706598574,19.605
2011-09-12,naive,2011-09-11,19.605,18.709
2011-10-01,naive,2011-09-11,19.605,21.503
2011-10-02,naive,2011-09-11,19.605,19.967
2011-10-03,naive,2011-09-11,19.605,18.477
2011-10-05,naive,2011-09-11,19.605,19.584
2011-10-06,naive,2011-09-11,19.605,20.027
2011-10-08,naive,2011-09-11,19.605,19.862
2011-10-10,naive,2011-09-11,19.605,19.17
2011-11-01,naive,2011-09-11,19.605,21.459
2011-11-02,naive,2011-09-11,19.605,20.243
2011-11-03,naive,2011-09-11,19.605,18.333
2011-11-04,naive,2011-09-11,19.605,19.659
2011-11-05,naive,2011-09-11,19.605,19.639
2011-11-07,naive,2011-09-11,19.605,20.417
2011-11-08,naive,2011-09-11,19.605,19.773
2011-11-10,naive,2011-09-11,19.605,19.209
2011-11-11,naive,2011-09-11,19.605,19.44
2011-12-01,naive,2011-09-11,19.605,21.586
2011-12-05,naive,2011-09-11,19.605,19.517
2011-12-07,naive,2011-09-11,19.605,20.284
2011-12-08,naive,2011-09-11,19.605,19.695
2011-12-09,naive,2011-09-11,19.605,19.295
2011-12-10,naive,2011-09-11,19.605,19.461
2011-12-12,naive,2011-09-11,19.605,18.466
2012-01-02,naive,2011-09-11,19.605,19.523
2012-01-03,naive,2011-09-11,19.605,20.353
2012-01-06,naive,2011-09-11,19.605,17.352
2012-01-08,naive,2011-09-11,19.605,18.306
2012-01-10,naive,2011-09-11,19.605,19.475
2012-01-11,naive,2011-09-11,19.605,19.226
2011-09-12,seasonal_naive,2011-09-11,20.869,18.709
2011-10-01,seasonal_naive,2011-09-11,18.454,21.503
2011-10-02,seasonal_naive,2011-09-11,17.764,19.967
2011-10-03,seasonal_naive,2011-09-11,17.35,18.477
2011-10-05,seasonal_naive,2011-09-11,16.879,19.584
2011-10-06,seasonal_naive,2011-09-11,15.754,20.027
2011-10-08,seasonal_naive,2011-09-11,17.433,19.862
2011-10-10,seasonal_naive,2011-09-11,17.2,19.17
2011-11-01,seasonal_naive,2011-09-11,13.181,21.459
2011-11-02,seasonal_naive,2011-09-11,12.634,20.243
2011-11-03,seasonal_naive,2011-09-11,18.168,18.333
2011-11-04,seasonal_naive,2011-09-11,17.758,19.659
2011-11-05,seasonal_naive,2011-09-11,17.92,19.639
2011-11-07,seasonal_naive,2011-09-11,16.988,20.417
2011-11-08,seasonal_naive,2011-09-11,17.404,19.773
2011-11-10,seasonal_naive,2011-09-11,16.989,19.209
2011-11-11,seasonal_naive,2011-09-11,12.982,19.44
2011-12-01,seasonal_naive,2011-09-11,12.716,21.586
2011-12-05,seasonal_naive,2011-09-11,13.196,19.517
2011-12-07,seasonal_naive,2011-09-11,11.567,20.284
2011-12-08,seasonal_naive,2011-09-11,15.783,19.695
2011-12-09,seasonal_naive,2011-09-11,16.054,19.295
2011-12-10,seasonal_naive,2011-09-11,16.955,19.461
2011-12-12,seasonal_naive,2011-09-11,18.346,18.466
2012-01-02,seasonal_naive,2011-09-11,19.148,19.523
2012-01-03,seasonal_naive,2011-09-11,13.354,20.353
2012-01-06,seasonal_naive,2011-09-11,12.582,17.352
2012-01-08,seasonal_naive,2011-09-11,10.663,18.306
2012-01-10,seasonal_naive,2011-09-11,11.803,19.475
2012-01-11,seasonal_naive,2011-09-11,15.945,19.226
2011-09-12,arima,2011-09-11,19.57393367019668,18.709
2011-10-01,arima,2011-09-11,19.553013125640966,21.503
2011-10-02,arima,2011-09-11,19.546094356967913,19.967
2011-10-03,arima,2011-09-11,19.549559764613985,18.477
2011-10-05,arima,2011-09-11,19.557225920480395,19.584
2011-10-06,arima,2011-09-11,19.564040630198036,20.027
2011-10-08,arima,2011-09-11,19.567620276973027,19.862
2011-10-10,arima,2011-09-11,19.567994003760692,19.17
2011-11-01,arima,2011-09-11,19.566482997550857,21.459
2011-11-02,arima,2011-09-11,19.56456871375935,20.243
2011-11-03,arima,2011-09-11,19.56321597798261,18.333
2011-11-04,arima,2011-09-11,19.562717544141968,19.659
2011-11-05,arima,2011-09-11,19.562883754954296,19.639
2011-11-07,arima,2011-09-11,19.563341474680797,20.417
2011-11-08,arima,2011-09-11,19.56377035094229,19.773
2011-11-10,arima,2011-09-11,19.564009002877018,19.209
2011-11-11,arima,2011-09-11,19.56404767511664,19.44
2011-12-01,arima,2011-09-11,19.563962526546845,21.586
2011-12-05,arima,2011-09-11,19.563845134508732,19.517
2011-12-07,arima,2011-09-11,19.56375811891417,20.284
2011-12-08,arima,2011-09-11,19.56372295184227,19.695
2011-12-09,arima,2011-09-11,19.563730124793313,19.295
2011-12-10,arima,2011-09-11,19.56375725847147,19.461
2011-12-12,arima,2011-09-11,19.563784130663766,18.466
2012-01-02,arima,2011-09-11,19.563799919296628,19.523
2012-01-03,arima,2011-09-11,19.56380328905223,20.353
2012-01-06,arima,2011-09-11,19.56379857520994,17.352
2012-01-08,arima,2011-09-11,19.56379141226245,18.306
2012-01-10,arima,2011-09-11,19.563785842484947,19.475
2012-01-11,arima,2011-09-11,19.563783401683736,19.226
2011-09-12,ets,2011-09-11,19.63055250447294,18.709
2011-10-01,ets,2011-09-11,19.63055250447294,21.503
2011-10-02,ets,2011-09-11,19.63055250447294,19.967
2011-10-03,ets,2011-09-11,19.63055250447294,18.477
2011-10-05,ets,2011-09-11,19.63055250447294,19.584
2011-10-06,ets,2011-09-11,19.63055250447294,20.027
2011-10-08,ets,2011-09-11,19.63055250447294,19.862
2011-10-10,ets,2011-09-11,19.63055250447294,19.17
2011-11-01,ets,2011-09-11,19.63055250447294,21.459
2011-11-02,ets,2011-09-11,19.63055250447294,20.243
2011-11-03,ets,2011-09-11,19.63055250447294,18.333
2011-11-04,ets,2011-09-11,19.63055250447294,19.659
2011-11-05,ets,2011-09-11,19.63055250447294,19.639
2011-11-07,ets,2011-09-11,19.63055250447294,20.417
2011-11-08,ets,2011-09-11,19.63055250447294,19.773
2011-11-10,ets,2011-09-11,19.63055250447294,19.209
2011-11-11,ets,2011-09-11,19.63055250447294,19.44
2011-12-01,ets,2011-09-11,19.63055250447294,21.586
2011-12-05,ets,2011-09-11,19.63055250447294,19.517
2011-12-07,ets,2011-09-11,19.63055250447294,20.284
2011-12-08,ets,2011-09-11,19.63055250447294,19.695
2011-12-09,ets,2011-09-11,19.63055250447294,19.295
2011-12-10,ets,2011-09-11,19.63055250447294,19.461
2011-12-12,ets,2011-09-11,19.63055250447294,18.466
2012-01-02,ets,2011-09-11,19.63055250447294,19.523
2012-01-03,ets,2011-09-11,19.63055250447294,20.353
2012-01-06,ets,2011-09-11,19.63055250447294,17.352
2012-01-08,ets,2011-09-11,19.63055250447294,18.306
