date,method,origin_date,pred,actual
2010-08-12,ets,2010-07-01,51.663073018430396,55.845
2010-09-02,ets,2010-07-01,51.67101027328234,45.089
2010-09-03,ets,2010-07-01,51.678907841860024,46.443
2010-09-04,ets,2010-07-01,51.686765922594816,48.269
2010-09-06,ets,2010-07-01,51.69458471292594,48.704
2010-09-07,ets,2010-07-01,51.7023644093054,51.408
2010-09-08,ets,2010-07-01,51.71010520720297,52.657
2010-09-09,ets,2010-07-01,51.717807301111044,54.762
2010-09-11,ets,2010-07-01,51.72547088454959,58.38
2010-09-12,ets,2010-07-01,51.733096150070935,54.94
2010-10-02,ets,2010-07-01,51.74068328926467,44.925
2010-10-03,ets,2010-07-01,51.74823249276244,46.414
2010-10-05,ets,2010-07-01,51.755743950242724,47.843
2010-10-06,ets,2010-07-01,51.7632178504356,49.123
2010-10-08,naive,2010-10-06,49.123,52.347
2010-10-11,naive,2010-10-06,49.123,58.228
2010-10-12,naive,2010-10-06,49.123,55.464
2010-11-01,naive,2010-10-06,49.123,45.793
2010-11-02,naive,2010-10-06,49.123,44.953
2010-11-03,naive,2010-10-06,49.123,46.603
2010-11-05,naive,2010-10-06,49.123,47.515
2010-11-06,naive,2010-10-06,49.123,49.185
2010-11-08,naive,2010-10-06,49.123,52.289
2010-11-10,naive,2010-10-06,49.123,56.684
2010-11-11,naive,2010-10-06,49.123,57.815
2010-12-01,naive,2010-10-06,49.123,45.772
2010-12-03,naive,2010-10-06,49.123,46.711
2010-12-04,naive,2010-10-06,49.123,48.356
2010-12-05,naive,2010-10-06,49.123,47.614
2010-12-07,naive,2010-10-06,49.123,51.532
2010-12-08,naive,2010-10-06,49.123,52.248
2010-12-10,naive,2010-10-06,49.123,56.645
2010-12-11,naive,2010-10-06,49.123,57.138
2011-01-02,naive,2010-10-06,49.123,52.226
2011-01-03,naive,2010-10-06,49.123,52.871
2011-01-04,naive,2010-10-06,49.123,55.069
2011-01-06,naive,2010-10-06,49.123,57.006
2011-01-07,naive,2010-10-06,49.123,57.617
2011-01-08,naive,2010-10-06,49.123,58.152
2011-01-11,naive,2010-10-06,49.123,56.029
2011-01-12,naive,2010-10-06,49.123,53.566
2011-02-02,naive,2010-10-06,49.123,52.431
2011-02-05,naive,2010-10-06,49.123,56.041
2011-02-06,naive,2010-10-06,49.123,56.831
2010-10-08,seasonal_naive,2010-10-06,32.472,52.347
2010-10-11,seasonal_naive,2010-10-06,31.298,58.228
2010-10-12,seasonal_naive,2010-10-06,28.675,55.464
2010-11-01,seasonal_naive,2010-10-06,29.68,45.793
2010-11-02,seasonal_naive,2010-10-06,31.315,44.953
2010-11-03,seasonal_naive,2010-10-06,33.18,46.603
2010-11-05,seasonal_naive,2010-10-06,33.29,47.515
2010-11-06,seasonal_naive,2010-10-06,35.718,49.185
2010-11-08,seasonal_naive,2010-10-06,37.146,52.289
2010-11-10,seasonal_naive,2010-10-06,39.946,56.684
2010-11-11,seasonal_naive,2010-10-06,41.135,57.815
2010-12-01,seasonal_naive,2010-10-06,38.158,45.772
2010-12-03,seasonal_naive,2010-10-06,34.117,46.711
2010-12-04,seasonal_naive,2010-10-06,30.739,48.356
2010-12-05,seasonal_naive,2010-10-06,33.596,47.614
2010-12-07,seasonal_naive,2010-10-06,34.3,51.532
2010-12-08,seasonal_naive,2010-10-06,32.06,52.248
2010-12-10,seasonal_naive,2010-10-06,24.009,56.645
2010-12-11,seasonal_naive,2010-10-06,41.579,57.138
2011-01-02,seasonal_naive,2010-10-06,34.395,52.226
2011-01-03,seasonal_naive,2010-10-06,36.751,52.871
2011-01-04,seasonal_naive,2010-10-06,34.843,55.069
2011-01-06,seasonal_naive,2010-10-06,31.37,57.006
2011-01-07,seasonal_naive,2010-10-06,34.759,57.617
2011-01-08,seasonal_naive,2010-10-06,23.755,58.152
2011-01-11,seasonal_naive,2010-10-06,41.682,56.029
2011-01-12,seasonal_naive,2010-10-06,36.439,53.566
2011-02-02,seasonal_naive,2010-10-06,34.399,52.431
2011-02-05,seasonal_naive,2010-10-06,34.718,56.041
2011-02-06,seasonal_naive,2010-10-06,30.805,56.831
2010-10-08,arima,2010-10-06,51.311828162668675,52.347
2010-10-11,arima,2010-10-06,52.215460233101034,58.228
2010-10-12,arima,2010-10-06,52.03883871306258,55.464
2010-11-01,arima,2010-10-06,51.32370259556347,45.793
2010-11-02,arima,2010-10-06,50.58760903776678,44.953
2010-11-03,arima,2010-10-06,50.1302331969645,46.603
2010-11-05,arima,2010-10-06,50.01030040825211,47.515
2010-11-06,arima,2010-10-06,50.127694956125545,49.185
2010-11-08,arima,2010-10-06,50.332380893416314,52.289
2010-11-10,arima,2010-10-06,50.505430737344824,56.684
2010-11-11,arima,2010-10-06,50.59236989164792,57.815
2010-12-01,arima,2010-10-06,50.59651286126933,45.772
2010-12-03,arima,2010-10-06,50.55240339705815,46.711
2010-12-04,arima,2010-10-06,50.498534922439184,48.356
2010-12-05,arima,2010-10-06,50.4604322906275,47.614
2010-12-07,arima,2010-10-06,50.446244556408274,51.532
2010-12-08,arima,2010-10-06,50.451121332588876,52.248
2010-12-10,arima,2010-10-06,50.46480739154647,56.645
2010-12-11,arima,2010-10-06,50.4780518602161,57.138
2011-01-02,arima,2010-10-06,50.48582044009588,52.226
2011-01-03,arima,2010-10-06,50.48743983024267,52.871
2011-01-04,arima,2010-10-06,50.48495786719613,55.069
2011-01-06,arima,2010-10-06,50.48114625900684,57.006
2011-01-07,arima,2010-10-06,50.478090356968636,57.617
2011-01-08,arima,2010-10-06,50.476666032716125,58.152
2011-01-11,arima,2010-10-06,50.47672249178292,56.029
2011-01-12,arima,2010-10-06,50.47759040355441,53.566
2011-02-02,arima,2010-10-06,50.47857265030539,52.431
2011-02-05,arima,2010-10-06,50.479231603894796,56.041
2011-02-06,arima,2010-10-06,50.479448459166896,56.831
2010-10-08,ets,2010-10-06,48.69810635721131,52.347
2010-10-11,ets,2010-10-06,48.706975557181394,58.228
2010-10-12,ets,2010-10-06,48.715800411151626,55.464
2010-11-01,ets,2010-10-06,48.72458114085201,45.793
2010-11-02,ets,2010-10-06,48.73331796690389,44.953
2010-11-03,ets,2010-10-06,48.742011108825515,46.603
2010-11-05,ets,2010-10-06,48.750660785037525,47.515
2010-11-06,ets,2010-10-06,48.75926721286848,49.185
2010-11-08,ets,2010-10-06,48.767830608560274,52.289
2010-11-10,ets,2010-10-06,48.77635118727362,56.684
2010-11-11,ets,2010-10-06,48.78482916309339,57.815
2010-12-01,ets,2010-10-06,48.793264749034066,45.772
2010-12-03,ets,2010-10-06,48.80165815704503,46.711
2010-12-04,ets,2010-10-06,48.810009598015945,48.356
2010-12-05,ets,2010-10-06,48.81831928178201,47.614
2010-12-07,ets,2010-10-06,48.82658741712924,51.532
2010-12-08,ets,2010-10-06,48.83481421179973,52.248
2010-12-10,ets,2010-10-06,48.842999872496875,56.645
2010-12-11,ets,2010-10-06,48.851144604890536,57.138
2011-01-02,ets,2010-10-06,48.85924861362222,52.226
2011-01-03,ets,2010-10-06,48.86731210231025,52.871
2011-01-04,ets,2010-10-06,48.87533527355484,55.069
2011-01-06,ets,2010-10-06,48.883318328943204,57.006
2011-01-07,ets,2010-10-06,48.89126146905463,57.617
2011-01-08,ets,2010-10-06,48.899164893465496,58.152
2011-01-11,ets,2010-10-06,48.90702880075431,56.029
2011-01-12,ets,2010-10-06,48.91485338850668,53.566
2011-02-02,ets,2010-10-06,48.92263885332029,52.431
2011-02-05,ets,2010-10-06,48.930385390809825,56.041
2011-02-06,ets,2010-10-06,48.93809319561192,56.831
2011-02-08,naive,2011-02-06,56.831,57.747
2011-02-09,naive,2011-02-06,56.831,55.334
2011-02-11,naive,2011-02-06,56.831,56.065
2011-02-12,naive,2011-02-06,56.831,54.289
2011-03-01,naive,2011-02-06,56.831,56.588
2011-03-02,naive,2011-02-06,56.831,52.786
2011-03-03,naive,2011-02-06,56.831,52.819
2011-03-05,naive,2011-02-06,56.831,55.53
2011-03-06,naive,2011-02-06,56.831,56.743
2011-03-08,naive,2011-02-06,56.831,57.388
2011-03-10,naive,2011-02-06,56.831,54.084
2011-03-11,naive,2011-02-06,56.831,56.193
2011-04-01,naive,2011-02-06,56.831,56.499
2011-04-02,naive,2011-02-06,56.831,52.208
2011-04-03,naive,2011-02-06,56.831,52.816
2011-04-04,naive,2011-02-06,56.831,55.548
2011-04-05,naive,2011-02-06,56.831,55.462
2011-04-07,naive,2011-02-06,56.831,57.878
2011-04-08,naive,2011-02-06,56.831,57.172
2011-04-10,naive,2011-02-06,56.831,53.529
2011-04-11,naive,2011-02-06,56.831,56.48
2011-05-01,naive,2011-02-06,56.831,55.982
2011-05-04,naive,2011-02-06,56.831,55.767
2011-05-05,naive,2011-02-06,56.831,55.247
2011-05-07,naive,2011-02-06,56.831,57.765
2011-05-08,naive,2011-02-06,56.831,56.708
2011-05-09,naive,2011-02-06,56.831,55.421
2011-05-10,naive,2011-02-06,56.831,53.327
2011-05-12,naive,2011-02-06,56.831,54.463
2011-06-01,naive,2011-02-06,56.831,55.796
2011-02-08,seasonal_naive,2011-02-06,31.286,57.747
2011-02-09,seasonal_naive,2011-02-06,26.34,55.334
2011-02-11,seasonal_naive,2011-02-06,23.798,56.065
2011-02-12,seasonal_naive,2011-02-06,41.979,54.289
2011-03-01,seasonal_naive,2011-02-06,38.85,56.588
2011-03-02,seasonal_naive,2011-02-06,35.864,52.786
2011-03-03,seasonal_naive,2011-02-06,33.699,52.819
2011-03-05,seasonal_naive,2011-02-06,34.253,55.53
2011-03-06,seasonal_naive,2011-02-06,31.252,56.743
2011-03-08,seasonal_naive,2011-02-06,33.603,57.388
2011-03-10,seasonal_naive,2011-02-06,34.7,54.084
2011-03-11,seasonal_naive,2011-02-06,26.871,56.193
2011-04-01,seasonal_naive,2011-02-06,24.481,56.499
2011-04-02,seasonal_naive,2011-02-06,38.828,52.208
2011-04-03,seasonal_naive,2011-02-06,35.877,52.816
2011-04-04,seasonal_naive,2011-02-06,36.779,55.548
2011-04-05,seasonal_naive,2011-02-06,34.352,55.462
2011-04-07,seasonal_naive,2011-02-06,34.021,57.878
2011-04-08,seasonal_naive,2011-02-06,34.357,57.172
2011-04-10,seasonal_naive,2011-02-06,26.563,53.529
2011-04-11,seasonal_naive,2011-02-06,24.153,56.48
2011-05-01,seasonal_naive,2011-02-06,38.219,55.982
2011-05-04,seasonal_naive,2011-02-06,36.712,55.767
2011-05-05,seasonal_naive,2011-02-06,34.102,55.247
2011-05-07,seasonal_naive,2011-02-06,34.061,57.765
2011-05-08,seasonal_naive,2011-02-06,29.924,56.708
2011-05-09,seasonal_naive,2011-02-06,26.039,55.421
2011-05-10,seasonal_naive,2011-02-06,41.841,53.327
2011-05-12,seasonal_naive,2011-02-06,37.79,54.463
2011-06-01,seasonal_naive,2011-02-06,35.134,55.796
2011-02-08,arima,2011-02-06,56.96421455378637,57.747
2011-02-09,arima,2011-02-06,56.70451389428951,55.334
2011-02-11,arima,2011-02-06,56.31953980779518,56.065
2011-02-12,arima,2011-02-06,56.01681966818586,54.289
2011-03-01,arima,2011-02-06,55.88472567270676,56.588
2011-03-02,arima,2011-02-06,55.90605501928782,52.786
2011-03-03,arima,2011-02-06,56.00868255617927,52.819
2011-03-05,arima,2011-02-06,56.11745885143184,55.53
2011-03-06,arima,2011-02-06,56.18585133140706,56.743
2011-03-08,arima,2011-02-06,56.20291730312816,57.388
2011-03-10,arima,2011-02-06,56.182998862985336,54.084
2011-03-11,arima,2011-02-06,56.14945811126743,56.193
2011-04-01,arima,2011-02-06,56.12149657210863,56.499
2011-04-02,arima,2011-02-06,56.10811235900666,52.208
2011-04-03,arima,2011-02-06,56.108684511293504,52.816
2011-04-04,arima,2011-02-06,56.117205307169996,55.548
2011-04-05,arima,2011-02-06,56.12693921405654,55.462
2011-04-07,arima,2011-02-06,56.133447879343755,57.878
2011-04-08,arima,2011-02-06,56.135434169353125,57.172
2011-04-10,arima,2011-02-06,56.13396660486185,53.529
2011-04-11,arima,2011-02-06,56.13106815311557,56.48
2011-05-01,arima,2011-02-06,56.12850313431117,55.982
2011-05-04,arima,2011-02-06,56.12717080451596,55.767
2011-05-05,arima,2011-02-06,56.12709974683899,55.247
2011-05-07,arima,2011-02-06,56.1277966725736,57.765
2011-05-08,arima,2011-02-06,56.12866189627528,56.708
2011-05-09,arima,2011-02-06,56.12927587674369,55.421
2011-05-10,arima,2011-02-06,56.12949431463042,53.327
2011-05-12,arima,2011-02-06,56.129392586291466,54.463
2011-06-01,arima,2011-02-06,56.12914434178694,55.796
2011-02-08,ets,2011-02-06,56.43075339981214,57.747
2011-02-09,ets,2011-02-06,56.43916917909496,55.334
2011-02-11,ets,2011-02-06,56.44754287948136,56.065
2011-02-12,ets,2011-02-06,56.45587471136584,54.289
2011-03-01,ets,2011-02-06,56.464164884090884,56.588
2011-03-02,ets,2011-02-06,56.472413605952305,52.786
2011-03-03,ets,2011-02-06,56.48062108420442,52.819
2011-03-05,ets,2011-02-06,56.48878752506528,55.53
2011-03-06,ets,2011-02-06,56.49691313372183,56.743
2011-03-08,ets,2011-02-06,56.5049981143351,57.388
2011-03-10,ets,2011-02-06,56.5130426700453,54.084
2011-03-11,ets,2011-02-06,56.52104700297695,56.193
2011-04-01,ets,2011-02-06,56.529011314243945,56.499
2011-04-02,ets,2011-02-06,56.536935803954606,52.208
2011-04-03,ets,2011-02-06,56.544820671216705,52.816
2011-04-04,ets,2011-02-06,56.552666114142504,55.548
2011-04-05,ets,2011-02-06,56.56047232985367,55.462
2011-04-07,ets,2011-02-06,56.56823951448628,57.878
2011-04-08,ets,2011-02-06,56.57596786319572,57.172
2011-04-10,ets,2011-02-06,56.58365757016162,53.529
2011-04-11,ets,2011-02-06,56.591308828592695,56.48
2011-05-01,ets,2011-02-06,56.598921830731605,55.982
2011-05-04,ets,2011-02-06,56.606496767859824,55.767
2011-05-05,ets,2011-02-06,56.614033830302404,55.247
2011-05-07,ets,2011-02-06,56.62153320743277,57.765
2011-05-08,ets,2011-02-06,56.62899508767749,56.708
2011-05-09,ets,2011-02-06,56.63641965852098,55.421
2011-05-10,ets,2011-02-06,56.64380710651025,53.327
2011-05-12,ets,2011-02-06,56.65115761725958,54.463
2011-06-01,ets,2011-02-06,56.65847137545516,55.796
2011-06-04,naive,2011-06-01,55.796,55.972
2011-06-05,naive,2011-06-01,55.796,55.566
2011-06-06,naive,2011-06-01,55.796,56.745
2011-06-07,naive,2011-06-01,55.796,57.983
2011-06-09,naive,2011-06-01,55.796,55.601
2011-07-01,naive,2011-06-01,55.796,55.17
2011-07-02,naive,2011-06-01,55.796,52.004
2011-07-03,naive,2011-06-01,55.796,52.465
2011-07-04,naive,2011-06-01,55.796,56.138
2011-07-06,naive,2011-06-01,55.796,57.053
2011-07-07,naive,2011-06-01,55.796,58.605
2011-07-09,naive,2011-06-01,55.796,56.039
2011-07-10,naive,2011-06-01,55.796,54.027
2011-07-12,naive,2011-06-01,55.796,54.46
2011-08-02,naive,2011-06-01,55.796,51.475
2011-08-03,naive,2011-06-01,55.796,52.72
2011-08-04,naive,2011-06-01,55.796,56.067
2011-08-06,naive,2011-06-01,55.796,57.25
2011-08-07,naive,2011-06-01,55.796,58.172
2011-08-08,naive,2011-06-01,55.796,56.291
2011-08-09,naive,2011-06-01,55.796,56.147
2011-08-11,naive,2011-06-01,55.796,56.397
2011-08-12,naive,2011-06-01,55.796,53.685
2011-09-02,naive,2011-06-01,55.796,50.944
2011-09-03,naive,2011-06-01,55.796,52.811
2011-09-05,naive,2011-06-01,55.796,55.877
2011-09-06,naive,2011-06-01,55.796,57.262
2011-09-08,naive,2011-06-01,55.796,55.763
2011-09-09,naive,2011-06-01,55.796,55.755
2011-09-11,naive,2011-06-01,55.796,55.862
2011-06-04,seasonal_naive,2011-06-01,34.206,55.972
2011-06-05,seasonal_naive,2011-06-01,36.671,55.566
2011-06-06,seasonal_naive,2011-06-01,31.424,56.745
2011-06-07,seasonal_naive,2011-06-01,34.104,57.983
2011-06-09,seasonal_naive,2011-06-01,29.662,55.601
2011-07-01,seasonal_naive,2011-06-01,26.312,55.17
2011-07-02,seasonal_naive,2011-06-01,41.495,52.004
2011-07-03,seasonal_naive,2011-06-01,37.524,52.465
2011-07-04,seasonal_naive,2011-06-01,34.119,56.138
2011-07-06,seasonal_naive,2011-06-01,36.181,57.053
2011-07-07,seasonal_naive,2011-06-01,31.186,58.605
2011-07-09,seasonal_naive,2011-06-01,34.143,56.039
2011-07-10,seasonal_naive,2011-06-01,34.772,54.027
2011-07-12,seasonal_naive,2011-06-01,28.843,54.46
2011-08-02,seasonal_naive,2011-06-01,24.315,51.475
2011-08-03,seasonal_naive,2011-06-01,41.428,52.72
2011-08-04,seasonal_naive,2011-06-01,34.379,56.067
2011-08-06,seasonal_naive,2011-06-01,35.726,57.25
2011-08-07,seasonal_naive,2011-06-01,33.339,58.172
2011-08-08,seasonal_naive,2011-06-01,31.822,56.291
2011-08-09,seasonal_naive,2011-06-01,34.732,56.147
2011-08-11,seasonal_naive,2011-06-01,41.002,56.397
2011-08-12,seasonal_naive,2011-06-01,34.839,53.685
2011-09-02,seasonal_naive,2011-06-01,34.362,50.944
2011-09-03,seasonal_naive,2011-06-01,33.257,52.811
2011-09-05,seasonal_naive,2011-06-01,31.771,55.877
2011-09-06,seasonal_naive,2011-06-01,34.541,57.262
2011-09-08,seasonal_naive,2011-06-01,27.49,55.763
2011-09-09,seasonal_naive,2011-06-01,26.95,55.755
2011-09-11,seasonal_naive,2011-06-01,24.951,55.862
2011-06-04,arima,2011-06-01,56.33765674671158,55.972
2011-06-05,arima,2011-06-01,56.37727267454649,55.566
2011-06-06,arima,2011-06-01,56.10815414184191,56.745
2011-06-07,arima,2011-06-01,55.76808654469128,57.983
2011-06-09,arima,2011-06-01,55.52444217609774,55.601
2011-07-01,arima,2011-06-01,55.43572897475095,55.17
2011-07-02,arima,2011-06-01,55.473282652494476,52.004
2011-07-03,arima,2011-06-01,55.56923259856489,52.465
2011-07-04,arima,2011-06-01,55.660350647687395,56.138
2011-07-06,arima,2011-06-01,55.7117333526521,57.053
2011-07-07,arima,2011-06-01,55.71913207858301,58.605
2011-07-09,arima,2011-06-01,55.6978909695697,56.039
2011-07-10,arima,2011-06-01,55.66855949776388,54.027
2011-07-12,arima,2011-06-01,55.646395718667655,54.46
2011-08-02,arima,2011-06-01,55.6373907361103,51.475
2011-08-03,arima,2011-06-01,55.639705719513174,52.72
2011-08-04,arima,2011-06-01,55.64768213025389,56.067
2011-08-06,arima,2011-06-01,55.655727266932665,57.25
2011-08-07,arima,2011-06-01,55.66055281205961,58.172
2011-08-08,arima,2011-06-01,55.66154620542578,56.291
2011-08-09,arima,2011-06-01,55.65990301006559,56.147
2011-08-11,arima,2011-06-01,55.65738849346137,56.397
2011-08-12,arima,2011-06-01,55.65538481774587,53.685
2011-09-02,arima,2011-06-01,55.65449078732434,50.944
2011-09-03,arima,2011-06-01,55.65460590098595,52.811
2011-09-05,arima,2011-06-01,55.655262691696954,55.877
2011-09-06,arima,2011-06-01,55.65596916034196,57.262
2011-09-08,arima,2011-06-01,55.656418349806785,55.763
2011-09-09,arima,2011-06-01,55.65653555023169,55.755
2011-09-11,arima,2011-06-01,55.656411719151876,55.862
2011-06-04,ets,2011-06-01,55.420056531172484,55.972
2011-06-05,ets,2011-06-01,55.42718577885175,55.566
2011-06-06,ets,2011-06-01,55.434279380292615,56.745
2011-06-07,ets,2011-06-01,55.441337513726275,57.983
2011-06-09,ets,2011-06-01,55.44836035649277,55.601
2011-07-01,ets,2011-06-01,55.45534808504543,55.17
2011-07-02,ets,2011-06-01,55.462300874955325,52.004
2011-07-03,ets,2011-06-01,55.46921890091568,52.465
2011-07-04,ets,2011-06-01,55.47610233674622,56.138
2011-07-06,ets,2011-06-01,55.48295135539762,57.053
2011-07-07,ets,2011-06-01,55.48976612895575,58.605
2011-07-09,ets,2011-06-01,55.496546828646096,56.039
2011-07-10,ets,2011-06-01,55.50329362483799,54.027
2011-07-12,ets,2011-06-01,55.51000668704892,54.46
2011-08-02,ets,2011-06-01,55.516686183948806,51.475
2011-08-03,ets,2011-06-01,55.523332283364184,52.72
2011-08-04,ets,2011-06-01,55.52994515228249,56.067
2011-08-06,ets,2011-06-01,55.5365249568562,57.25
2011-08-07,ets,2011-06-01,55.54307186240705,58.172
2011-08-08,ets,2011-06-01,55.54958603343013,56.291
2011-08-09,ets,2011-06-01,55.556067633598104,56.147
2011-08-11,ets,2011-06-01,55.56251682576524,56.397
2011-08-12,ets,2011-06-01,55.56893377197154,53.685
2011-09-02,ets,2011-06-01,55.575318633446805,50.944
2011-09-03,ets,2011-06-01,55.581671570614695,52.811
2011-09-05,ets,2011-06-01,55.58799274309675,55.877
2011-09-06,ets,2011-06-01,55.59428230971639,57.262
2011-09-08,ets,2011-06-01,55.60054042850293,55.763
2011-09-09,ets,2011-06-01,55.60676725669554,55.755
2011-09-11,ets,2011-06-01,55.61296295074719,55.862
2011-09-12,naive,2011-09-11,55.862,53.311
2011-10-01,naive,2011-09-11,55.862,54.644
2011-10-02,naive,2011-09-11,55.862,50.74
2011-10-03,naive,2011-09-11,55.862,52.653
2011-10-05,naive,2011-09-11,55.862,55.803
2011-10-06,naive,2011-09-11,55.862,57.064
2011-10-08,naive,2011-09-11,55.862,56.597
2011-10-10,naive,2011-09-11,55.862,54.624
2011-11-01,naive,2011-09-11,55.862,54.533
2011-11-02,naive,2011-09-11,55.862,51.441
2011-11-03,naive,2011-09-11,55.862,52.242
2011-11-04,naive,2011-09-11,55.862,56.016
2011-11-05,naive,2011-09-11,55.862,55.961
2011-11-07,naive,2011-09-11,55.862,58.178
2011-11-08,naive,2011-09-11,55.862,56.344
2011-11-10,naive,2011-09-11,55.862,54.735
2011-11-11,naive,2011-09-11,55.862,55.392
2011-12-01,naive,2011-09-11,55.862,54.855
2011-12-05,naive,2011-09-11,55.862,55.613
2011-12-07,naive,2011-09-11,55.862,57.797
2011-12-08,naive,2011-09-11,55.862,56.122
2011-12-09,naive,2011-09-11,55.862,54.98
2011-12-10,naive,2011-09-11,55.862,55.454
2011-12-12,naive,2011-09-11,55.862,52.619
2012-01-02,naive,2011-09-11,55.862,55.631
2012-01-03,naive,2011-09-11,55.862,57.996
2012-01-06,naive,2011-09-11,55.862,55.576
2012-01-08,naive,2011-09-11,55.862,58.631
2012-01-10,naive,2011-09-11,55.862,62.376
2012-01-11,naive,2011-09-11,55.862,61.578
2011-09-12,seasonal_naive,2011-09-11,41.45,53.311
2011-10-01,seasonal_naive,2011-09-11,36.655,54.644
2011-10-02,seasonal_naive,2011-09-11,35.283,50.74
2011-10-03,seasonal_naive,2011-09-11,34.461,52.653
2011-10-05,seasonal_naive,2011-09-11,33.526,55.803
2011-10-06,seasonal_naive,2011-09-11,31.292,57.064
2011-10-08,seasonal_naive,2011-09-11,34.63,56.597
2011-10-10,seasonal_naive,2011-09-11,34.166,54.624
2011-11-01,seasonal_naive,2011-09-11,26.183,54.533
2011-11-02,seasonal_naive,2011-09-11,25.096,51.441
2011-11-03,seasonal_naive,2011-09-11,36.087,52.242
2011-11-04,seasonal_naive,2011-09-11,35.273,56.016
2011-11-05,seasonal_naive,2011-09-11,35.593,55.961
2011-11-07,seasonal_naive,2011-09-11,33.741,58.178
2011-11-08,seasonal_naive,2011-09-11,34.571,56.344
2011-11-10,seasonal_naive,2011-09-11,33.746,54.735
2011-11-11,seasonal_naive,2011-09-11,25.789,55.392
2011-12-01,seasonal_naive,2011-09-11,25.259,54.855
2011-12-05,seasonal_naive,2011-09-11,26.213,55.613
2011-12-07,seasonal_naive,2011-09-11,26.158,57.797
2011-12-08,seasonal_naive,2011-09-11,35.692,56.122
2011-12-09,seasonal_naive,2011-09-11,36.305,54.98
2011-12-10,seasonal_naive,2011-09-11,38.343,55.454
2011-12-12,seasonal_naive,2011-09-11,41.487,52.619
2012-01-02,seasonal_naive,2011-09-11,43.299,55.631
2012-01-03,seasonal_naive,2011-09-11,26.526,57.996
2012-01-06,seasonal_naive,2011-09-11,24.992,55.576
2012-01-08,seasonal_naive,2011-09-11,24.112,58.631
2012-01-10,seasonal_naive,2011-09-11,26.692,62.376
2012-01-11,seasonal_naive,2011-09-11,36.058,61.578
2011-09-12,arima,2011-09-11,55.17279969064531,53.311
2011-10-01,arima,2011-09-11,54.792787287946524,54.644
2011-10-02,arima,2011-09-11,54.748587671462076,50.74
2011-10-03,arima,2011-09-11,54.9193859032118,52.653
2011-10-05,arima,2011-09-11,55.14694176820455,55.803
2011-10-06,arima,2011-09-11,55.31534691279931,57.064
2011-10-08,arima,2011-09-11,55.380623791860465,56.597
2011-10-10,arima,2011-09-11,55.35886827694779,54.624
2011-11-01,arima,2011-09-11,55.29488506353809,54.533
2011-11-02,arima,2011-09-11,55.23212022741101,51.441
2011-11-03,arima,2011-09-11,55.195570979239726,52.242
2011-11-04,arima,2011-09-11,55.18925345030491,56.016
2011-11-05,arima,2011-09-11,55.203241295544075,55.961
2011-11-07,arima,2011-09-11,55.22346031545942,58.178
2011-11-08,arima,2011-09-11,55.23912073455989,56.344
2011-11-10,arima,2011-09-11,55.24574370451943,54.735
2011-11-11,arima,2011-09-11,55.244373057709986,55.392
2011-12-01,arima,2011-09-11,55.238868991664944,54.855
2011-12-05,arima,2011-09-11,55.233175863713114,55.613
2011-12-07,arima,2011-09-11,55.22968486115938,57.797
2011-12-08,arima,2011-09-11,55.22890432576316,56.122
2011-12-09,arima,2011-09-11,55.23003129531687,54.98
2011-12-10,arima,2011-09-11,55.231819627946855,55.454
2011-12-12,arima,2011-09-11,55.23326943811301,52.619
2012-01-02,arima,2011-09-11,55.23393157560499,55.631
2012-01-03,arima,2011-09-11,55.23386252225202,57.996
2012-01-06,arima,2011-09-11,55.233392494293945,55.576
2012-01-08,arima,2011-09-11,55.232878159731726,58.631
2012-01-10,arima,2011-09-11,55.23254679679388,62.376
2012-01-11,arima,2011-09-11,55.232457422772065,61.578
2011-09-12,ets,2011-09-11,55.85904294033725,53.311
2011-10-01,ets,2011-09-11,55.86519932868991,54.644
2011-10-02,ets,2011-09-11,55.8713249351008,50.74
2011-10-03,ets,2011-09-11,55.87741991347965,52.653
2011-10-05,ets,2011-09-11,55.883484416966596,55.803
2011-10-06,ets,2011-09-11,55.88951859793611,57.064
2011-10-08,ets,2011-09-11,55.895522608000775,56.597
2011-10-10,ets,2011-09-11,55.901496598015115,54.624
2011-11-01,ets,2011-09-11,55.907440718079386,54.533
2011-11-02,ets,2011-09-11,55.91335511754333,51.441
2011-11-03,ets,2011-09-11,55.91923994500996,52.242
2011-11-04,ets,2011-09-11,55.92509534833926,56.016
2011-11-05,ets,2011-09-11,55.93092147465191,55.961
2011-11-07,ets,2011-09-11,55.936718470333,58.178
2011-11-08,ets,2011-09-11,55.94248648103568,56.344
2011-11-10,ets,2011-09-11,55.948225651684844,54.735
2011-11-11,ets,2011-09-11,55.95393612648077,55.392
2011-12-01,ets,2011-09-11,55.95961804890271,54.855
2011-12-05,ets,2011-09-11,55.96527156171254,55.613
2011-12-07,ets,2011-09-11,55.97089680695832,57.797
2011-12-08,ets,2011-09-11,55.97649392597788,56.122
2011-12-09,ets,2011-09-11,55.982063059402336,54.98
2011-12-10,ets,2011-09-11,55.98760434715967,55.454
2011-12-12,ets,2011-09-11,55.99311792847822,52.619
2012-01-02,ets,2011-09-11,55.998603941890174,55.631
2012-01-03,ets,2011-09-11,56.00406252523507,57.996
2012-01-06,ets,2011-09-11,56.00949381566324,55.576
2012-01-08,ets,2011-09-11,56.01489794963927,58.631
2012-01-10,ets,2011-09-11,56.020275062945416,62.376
2012-01-11,ets,2011-09-11,56.025625290685035,61.578
